profile_name,baseline,window_index,window_size_reqs,window_req_rate_rps,burst_index,window_prompt_mean_tokens,window_output_mean_tokens,window_output_p95_tokens,window_effective_context_p95_tokens,sim_context_len,sim_num_tokens,sim_traffic_burst_factor,sim_burst_probability,sim_tail_jitter_sigma,sim_multi_tenant_users,tokens_per_sec,request_tokens_per_sec,latency_ms_per_token,latency_p50_ms,latency_p95_ms,latency_p90_ms,latency_p99_ms,latency_p999_ms,latency_max_ms,tail_ratio_p99_p50,tail_p99_p50_gap_ms,stall_cycles_ratio,mem_bottleneck_pct,sram_hit_ratio,lhb_hit_ratio,overlap_efficiency,prefetch_coverage_ratio,hbm_util,hbf_util,bridge_util,tsv_util,base_die_util,bridge_contention_ms_total,bridge_contention_ms_per_step,bridge_contention_ms_per_token,tsv_contention_ms_total,tsv_contention_ms_per_step,tsv_contention_ms_per_token,base_route_contention_ms_total,tail_queue_spike_ms_total,hbf_miss_penalty_ms_total,burst_event_count,burst_event_ratio,throughput_per_watt,power_w,total_hbm_gb_transferred,total_hbf_gb_transferred,shared_kv_reuse_ratio,batch_gain,bottleneck_compute_pct,bottleneck_hbm_pct,bottleneck_hbf_pct,bottleneck_bridge_pct,bottleneck_tsv_pct,bottleneck_router_pct,thermal_peak_c,thermal_avg_c,throttling_ratio,process_factor,model_predicted_token_ms,model_measured_token_ms,model_error_pct,oom_hbm,oom_hbf,runtime_kv_gb,shared_kv_gb
sharegpt_vllm_fig11,HBM_GPU_Baseline,0,24,1.546295136748808,0.773147568374404,110.29166666666667,377.75,1152.999999999999,792.6499999999995,568,259,0.829860676280803,0.05,0.1064909053417209,49,541.207093180187,4.228180415470211,236.5083562520551,236.17598567668657,243.1929878608875,241.8275718437559,245.85089085363737,250.69300270003362,251.67541274357353,1.040964813375206,9.674905176950801,0.9766613976846042,94.62600506216167,0.42736746419275345,0.0,0.02444646590361381,0.6514056136475097,0.18800534926230983,0.0,0.2456603230359385,0.307609447975512,0.1965282584287508,3052.529477678006,11.785828099142881,0.09207678202455376,2566.2000669963327,9.908108366781207,0.07740709661547818,2349.580618451319,132.4699152314593,27.553785243152948,1050,0.05067567567567568,8.122037939974247,66.63439609368571,73704.91235354438,0.0,0.0,1.0,1.9789453112942317,15.94157163290717,0.03820856581835783,45.26742413204833,28.304796041758134,8.469054316173763,101.34435499999871,100.77120637330988,0.5217468965298664,0.9379272698170762,177.78294870032275,236.5083562520551,24.83016181007434,0,0,2.21875,0.0
sharegpt_vllm_fig11,HBM_GPU_Baseline,1,24,2.373912171642777,1.1869560858213886,199.79166666666666,271.4583333333333,955.3999999999994,812.05,742,159,1.1402170643660414,0.06682604772392498,0.11172324923984225,75,469.7973643401097,3.670291908907107,272.4578929466607,272.15555504860407,279.46719397866303,277.67358810915783,281.9244296156145,282.4580030299381,282.5358721809263,1.035894452219672,9.768874567010414,0.9757380175646386,94.52977635352197,0.42707541097016494,0.0,0.025367481254988018,0.6383997484992154,0.163244606678169,0.0,0.21330628605948798,0.26709656689187167,0.1706450288475904,3766.1232949644036,23.686310031222664,0.18504929711892706,2839.8466451406557,17.860670724155067,0.13953649003246146,3155.1952615446435,119.30914944311417,18.86664108262511,796,0.06257861635220126,7.502723191166688,62.616912868813344,45260.081726079705,0.0,0.0,1.0,2.094174909057473,14.090921895516137,0.03765720945859048,47.351876606004765,27.778453274393595,8.646916105569424,113.98801308647943,112.40950807191469,0.9711276548670055,1.0217034047827516,177.79983122356916,272.4578929466607,34.74227180550898,0,0,2.8984375,0.0
sharegpt_vllm_fig11,HBM_GPU_Baseline,2,24,2.701247672142418,1.350623836071209,155.83333333333334,234.16666666666666,603.3499999999997,476.7,449,221,1.2629678770534067,0.08155614524640882,0.09471128479152377,86,443.1034344924644,3.461745581972378,288.8716043165233,288.8430360012129,296.54228275579976,295.184717919491,300.19702495466584,300.7726396606462,300.8147941788112,1.0393085085610485,11.353988953452927,0.9780405890305915,94.76358767954909,0.427567201741356,0.0,0.022906300525063057,0.6321787459686133,0.15389648519635624,0.0,0.20109140732310982,0.2518014143872093,0.16087312585848784,6528.987177745805,29.542928406089615,0.23080412817257512,4739.216141518665,21.44441692994871,0.1675345072652243,5547.981458727324,221.2060710295399,27.48346999991552,1395,0.0789027149321267,7.382623875798022,60.019776430038874,62879.02548219764,0.0,0.0,1.0,1.9145688944854098,13.41781633479034,0.03758695290498085,48.37573127305935,27.527977513596724,8.726319031163191,120.51799957585743,118.55412832593497,0.9839631211586133,0.9779233107122972,177.7714026068381,288.8716043165233,38.46006324247437,0,0,1.75390625,0.0
sharegpt_vllm_fig11,HBM_GPU_Baseline,3,24,2.071024750152883,1.0355123750764414,134.08333333333334,256.875,632.65,555.7499999999998,455,227,1.026634281307331,0.053196113756879736,0.09437568747829198,66,494.71770907846116,3.8649821021754778,258.73341028853093,258.2696527040602,265.01673143963046,263.95476087779684,269.70701258918257,283.0959030588321,286.2311760928952,1.0442845675648464,11.437359885122362,0.9770301186818925,94.6654239773554,0.4275571309408265,0.0,0.02397317194622257,0.6433297509827499,0.1718245574903208,0.0,0.22451742178736533,0.28113485858578396,0.17961393742989226,4318.620870568166,19.02476154435315,0.148630949565259,3319.065939795761,14.621435858131106,0.11422996764164926,3533.4762120670366,214.5822745902142,25.82669453104072,950,0.05231277533039647,7.775932198014905,63.62165930468841,64586.77182008966,0.0,0.0,1.0,1.9746439273256695,14.771255620748407,0.037850788706513316,46.61665967985994,28.01516324342279,8.584426739936665,109.0188751299208,108.21994252759154,0.8192317407164134,0.947518137826141,177.77198476281214,258.73341028853093,31.291446062351707,0,0,1.77734375,0.0
sharegpt_vllm_fig11,HBM_GPU_Baseline,4,24,2.0494819311002748,1.0247409655501374,86.875,392.875,1066.6499999999999,669.2999999999997,532,256,1.018555724162603,0.05222668689951237,0.11378619937879045,65,496.3415528973593,3.8776683820106195,257.88693139393337,257.6610469530103,264.7809099568404,263.16525634482673,268.861916635989,271.7436065285665,272.3183797860243,1.0434713349783966,11.200869682978691,0.9755904884062623,94.51822469387689,0.4274278889972443,0.0,0.025559134388351983,0.643815462995372,0.1724099044478146,0.0,0.22528227514500448,0.2820925880077732,0.18022582011600358,4789.308136868925,18.70823490964424,0.14615808523159562,3759.094464914016,14.683962753570375,0.11471845901226856,3923.5882526379655,162.37610354579923,29.08863543614023,1050,0.05126953125,7.716398145697949,64.32295787822716,72846.96875002806,0.0,0.0,1.0,2.0924015712853707,14.779054156480628,0.03783766535297755,46.5025843756411,28.014851237488177,8.573270993751745,108.53050483599567,107.83347772491672,0.8026961649947351,1.007064739823091,177.77945576447866,257.88693139393337,31.063022541102363,0,0,2.078125,0.0
sharegpt_vllm_fig11,HBM_GPU_Baseline,5,24,2.2088066354227194,1.1044033177113597,197.41666666666666,239.20833333333334,492.09999999999985,679.7999999999996,546,155,1.0783024882835197,0.05939629859402237,0.10059018172234599,70,483.87356378922965,3.7802622171033566,264.5319140761253,264.21326876103774,271.3307668251715,269.52663986667477,273.6958699374677,273.8339872635466,273.8581822262435,1.0358899506481876,9.482601176429966,0.9764632956420177,94.60137147877374,0.4274043904622068,0.0,0.024532713606181575,0.6411555653302445,0.1680827914971083,0.0,0.2196281808895205,0.2750126786790291,0.1757025447116164,3246.5067218834993,20.9452046573129,0.16363441138525703,2472.332778546,15.950534055135485,0.12461354730574598,2699.431478088275,84.05514150492594,17.980619589902645,746,0.06016129032258064,7.657676897713361,63.18803603919589,44107.55645752408,0.0,0.0,1.0,2.024252489450163,14.457040909992305,0.037769654695917976,46.956204523123496,27.91181607463728,8.61291634810083,111.19961648716266,109.87198393168488,0.8895544445614013,0.9783821461461325,177.78081412841803,264.5319140761253,32.79419054244722,0,0,2.1328125,0.0
sharegpt_vllm_fig11,HBM_GPU_Baseline,6,24,2.440077541509853,1.2200387707549265,161.45833333333334,375.2083333333333,1368.999999999999,869.3499999999997,694,209,1.165029078066195,0.0698034893679434,0.11355714298131725,78,462.27510997452293,3.6115242966759604,276.89139483857167,276.47509845756906,285.07744072836107,283.06727411855644,286.6193935975295,288.73514198491273,289.0029482485618,1.0366915327874178,10.144295139960434,0.9763388789394667,94.58825267033825,0.4271559773762564,0.0,0.02473444957404576,0.6367479607280604,0.1606183838570953,0.0,0.20987468823993333,0.2627996096220213,0.16789975059194664,5272.008449594977,25.22492081145922,0.19706969383952516,3941.320204878647,18.857991410902617,0.1473280578976767,4445.295597465693,135.58611645164586,25.13853392136018,1184,0.0708133971291866,7.467680229622824,61.90344200073915,59488.21954347416,0.0,0.0,1.0,2.046209410319222,13.890388968541398,0.03763819519593459,47.63826326873607,27.716596528764075,8.670903628443305,115.73013564037338,114.21241636957434,0.9797926539933266,1.0108520474331835,177.79517397577703,276.89139483857167,35.788840935475065,0,0,2.7109375,0.0
sharegpt_vllm_fig11,HBM_GPU_Baseline,7,24,1.5081738371295115,0.7540869185647557,135.875,505.25,1990.0999999999992,1038.8,978,180,0.8155651889235668,0.05,0.12124799829973709,48,542.6745798816144,4.239645155325112,235.86879641188267,236.05927881964158,243.02670945548152,241.20297083054766,245.8097838355942,253.38865347430567,254.6252099175415,1.0413053240893886,9.750505015952626,0.9748505262067433,94.4446008208707,0.42667929280589073,0.0,0.02645963869858567,0.6517777992248732,0.18863945669246904,0.0,0.2464888900781557,0.3086469580108527,0.19719111206252454,2119.6760970378,11.775978316876667,0.09199983060059896,1828.7196272852138,10.159553484917854,0.07937151160092074,1623.366794730979,117.31790884528486,19.09240020652708,710,0.049305555555555554,8.043255569355514,67.46951843096757,51257.274169932265,0.0,0.0,1.0,2.1291401933690475,15.970405674647209,0.038153580591514455,45.11982432231536,28.282703881448196,8.459772347628665,100.90303999999873,100.08382859999924,0.49921456009825005,1.0130170798569236,177.82272935854712,235.86879641188267,24.609472696834978,0,0,3.8203125,0.0
sharegpt_vllm_fig11,HBM_GPU_Baseline,8,24,2.4198663731858017,1.2099331865929008,208.95833333333334,354.7916666666667,1497.2499999999982,1149.5499999999993,815,151,1.1574498899446757,0.06889398679336108,0.12823287824475477,77,464.76847358808965,3.6310036999069504,275.40594354823196,274.91278221625487,284.1044903838812,281.7438640690581,287.2685675085176,288.0924000230045,288.2120521255982,1.0449443826971396,12.355785292262738,0.9779142239975831,94.74509519831035,0.4269528828938782,0.0,0.023180085522469154,0.6372970420281946,0.16151613274653306,0.0,0.21104774678874572,0.2642684829355933,0.16883819743099657,3730.1680981594845,24.703099987811157,0.19299296865477467,2817.5663035106927,18.659379493448295,0.1457764022925648,3139.8319483621485,95.79608373604924,18.078980314681733,818,0.06771523178807946,7.570780830984331,61.38976731250346,42987.89083862668,0.0,0.0,1.0,1.910588618369856,13.972344270609124,0.03769786049759786,47.61661469262239,27.78340559556383,8.679348962337196,115.01501470135256,113.35309826873946,0.97191890474782,0.9399743742514952,177.80691412125304,275.40594354823196,35.43824369566896,0,0,3.18359375,0.0
sharegpt_vllm_fig11,HBM_GPU_Baseline,9,24,1.6666509401217433,0.8333254700608717,172.75,289.75,718.2999999999997,668.5999999999998,563,182,0.8749941025456538,0.05,0.10990788923844105,53,530.4835528865996,4.144402756926559,241.2892903154023,241.20283263833932,248.4085415891615,246.4734614664336,250.8655491351808,251.18672521934533,251.24977136536486,1.0400605431998795,9.662716496841483,0.9758763249798942,94.54366722704954,0.42737585652679033,0.0,0.025242787771769488,0.6495258095548742,0.18427870725063872,0.0,0.24079084414071886,0.30151201353278473,0.19263267531257508,2414.3655068743083,13.26574454326543,0.10363862924426118,1986.4647720446494,10.91464160464093,0.08527063753625727,1905.2040561792282,118.94455935422631,19.668775455080514,737,0.05061813186813187,8.000779820407303,66.30398096114509,51792.22454835068,0.0,0.0,1.0,2.047517507629226,15.641331065162149,0.03808942531752378,45.564718388962675,28.21631015640434,8.492033456524085,103.10961499999873,102.27227838701847,0.5857347061645862,0.9752740476457155,177.78246357034442,241.2892903154023,26.319786784587357,0,0,2.19921875,0.0
sharegpt_vllm_fig11,H3_Hybrid_Memory_Baseline,0,24,1.546295136748808,0.773147568374404,110.29166666666667,377.75,1152.999999999999,792.6499999999995,568,259,0.829860676280803,0.05,0.1064909053417209,49,556.362186270511,4.346579580238367,230.06595911564145,229.97326539712944,235.72824531985066,233.99174877822747,237.7875446111802,239.62547264523022,239.82774188625712,1.0339790766572656,7.814279214050771,0.9732028000999468,94.41534804929029,0.4876748250324459,0.6456062500001015,0.027677507107178843,0.8210653673048792,0.0024995933211916983,0.25412448421571837,0.2523081298045354,0.3159336581899423,0.2018465038436283,2521.8942434443284,9.737043410981963,0.07607065164829659,2145.0248287881363,8.28194914590014,0.06470272770234485,2104.976650984235,36.739777230664785,239.42923742123946,1073,0.05178571428571429,9.140145049417917,60.87017035970807,953.2382446291571,72684.1768210892,0.1130015179094932,1.1273976451945753,2.1096761804046604,0.1967858678722617,20.323588996265325,43.156731796491634,26.9850232203456,7.228193938620518,102.62293999999872,102.03874568243151,0.5721048177600253,1.0598057359473256,177.72964649934192,230.06595911564145,22.748394772297864,0,0,2.21875,0.62125
sharegpt_vllm_fig11,H3_Hybrid_Memory_Baseline,1,24,2.373912171642777,1.1869560858213886,199.79166666666666,271.4583333333333,955.3999999999994,812.05,742,159,1.1402170643660414,0.06682604772392498,0.11172324923984225,75,481.54706440407006,3.7620864406567973,265.8099476909978,265.2825035645523,272.91087472499095,270.90069047644926,274.72064744455355,275.80151794764697,276.00313985132453,1.035577709623449,9.438143880001235,0.975340467485349,94.62814776314292,0.48740321553553845,0.6180397304631654,0.025498302587993793,0.8130378362336425,0.0021960866023158603,0.21995384403236704,0.21842432031213577,0.27350523586912917,0.1747394562497086,3446.531865561219,21.67630104126553,0.16934610188488694,2579.479908606491,16.223144079286108,0.12674331311942272,3011.0150721342347,36.75405124466367,176.82984945095606,900,0.07075471698113207,8.463291861888452,56.898317139758944,594.0155181884846,44621.18997356037,0.12201341420073142,1.1389695653375587,1.997664139713528,0.17790860284475882,18.158639458162252,45.53693455847004,26.68775992751275,7.441093313296661,115.68530041991566,113.97489269480461,0.9738715736677291,1.0378763085918319,177.74298369270664,265.8099476909978,33.13155311277829,0,0,2.8984375,0.8115625
sharegpt_vllm_fig11,H3_Hybrid_Memory_Baseline,2,24,2.701247672142418,1.350623836071209,155.83333333333334,234.16666666666666,603.3499999999997,476.7,449,221,1.2629678770534067,0.08155614524640882,0.09471128479152377,86,452.6836025975211,3.5365906452931335,282.7581985862313,282.46579925798784,289.26858567876087,287.79658333758675,293.774468311664,304.4924401294085,307.1182773950781,1.040035533800492,11.30866905367617,0.977705851528884,94.86786377735443,0.4878605809528747,0.6046207603310461,0.023025376569325084,0.808975893079664,0.0020128209516239175,0.206766889007412,0.20526163727078384,0.2570232675391074,0.16420930981662707,6125.897563488253,27.718993499946844,0.21655463671833472,4412.657531513966,19.96677616069668,0.1559904387554428,5386.214036443831,128.9499860050676,267.62851982978225,1515,0.08569004524886878,8.27004596473912,54.73773719367726,804.9939163204732,62019.70707324613,0.10673092922246352,1.1194835159013854,1.8305521401015747,0.16527822085637806,17.33071702586025,46.644025590691314,26.502221062570335,7.527205959920158,122.28077786663731,120.27170261837539,0.985019582630506,0.9925094857719091,177.72052508548907,282.7581985862313,37.1475253506078,0,0,1.75390625,0.49109374999999994
